dataset,objective,acquisition,oracle_model,error_model,jitter_std,jitter_iteration,seed,param_columns,delta_excess_verticalPosition,delta_excess_verticalWidth,delta_excess_horizontalWidth,delta_excess_r,delta_excess_g,delta_excess_b,delta_excess_a,delta_excess_blinkFrequency,delta_excess_volume,delta_excess_l2_norm,final_simple_regret_excess_true,final_cum_regret_excess_true,final_avg_regret_excess_true,auc_simple_regret_excess_true,delta_excess_Trajectory,delta_excess_TrajectoryAlpha,delta_excess_TrajectorySize,delta_excess_EgoTrajectory,delta_excess_EgoTrajectoryAlpha,delta_excess_EgoTrajectorySize,delta_excess_PedestrianIntention,delta_excess_PedestrianIntentionSize,delta_excess_SemanticSegmentation,delta_excess_SemanticSegmentationAlpha,delta_excess_CarStatus,delta_excess_CarStatusAlpha,delta_excess_CoveredArea,delta_excess_CoveredAreaAlpha,delta_excess_CoveredAreaSize,delta_excess_OccludedCars
ehmi,composite,logei,extra_trees,bias,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05273472222223319,9.979324318274866,0.19958648636549736,2.4938895833338885,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006458333333370092,5.82388193681383,0.11647763873627665,0.0171145833334303,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.871836111111337,0.03743672222222677,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11697916666671393,11.042055026455856,0.22084110052911715,5.3422923611125945,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098087413512975,0.1019617482702595,0.01356250000007675,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0989534722222114,-0.0019790694444442036,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10363194444445512,18.101563756614546,0.36203127513229094,3.2655770833335747,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006458333333370092,6.550090764872749,0.13100181529745503,0.0171145833334303,,,,,,,,,,,,,,,,
ehmi,composite,logei,extra_trees,bias,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.071373875661642,0.06142747751323285,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.827549371693273,-0.03655098743386542,-1.506810119048108,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5445185846562843,-0.030890371693125696,-0.8485545634923479,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705853174603412,1.0579279100530172,0.02115855820106033,0.22999751984128913,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2840083976830581,0.005680167953661164,-1.4959581349212527,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.603280218855385,0.05206560437710772,0.12254265873022874,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33957123015871993,0.00679142460317439,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013313591269862535,4.149144008537764,0.08298288017075528,-0.2887802083333968,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.248882671957908,0.06497765343915818,-0.13251984126988603,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.430893849206484,-0.008617876984129691,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00325000000000486,15.28598199491817,0.3057196398983634,-0.025297619047627506,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09066666666669665,6.8646310688125105,0.1372926213762502,0.865181547619355,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,gaussian,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02705853174603412,0.4522829365079932,0.009045658730159889,0.22999751984128913,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.052819444444470065,1.5056764072432465,0.030113528144864954,2.1491371031751116,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.016219085775429,-0.04032438171550856,-0.5209190476192394,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18300952380960211,-0.003660190476192038,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.383489806113065,0.0476697961222613,1.2678524540520915,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.21797668049555,0.04435953360991102,-0.6712628968256169,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.255543849206422,0.02511087698412845,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00414219576720587,-0.4595406084653266,-0.009190812169306506,0.3563961640212261,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2965019195018179,-0.005930038390036363,-1.1575972883601402,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.324775462963089,-0.006495509259261789,0.0,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013765277777784135,11.3185281482411,0.226370562964822,-0.735650694444665,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007020833333336363,10.348024565637445,0.2069604913127489,-1.0168497023812515,,,,,,,,,,,,,,,,
ehmi,composite,logpi,extra_trees,bias,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014769841269988149,3.31910079365095,0.066382015873019,0.11488055555563115,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07356250000000752,-3.126154873829787,-0.06252309747659573,2.9722247023815695,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2062972349411858,-0.02412594469882373,0.0027670634919374493,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4022710648148191,-0.02804542129629639,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647916666671737,0.3079656618846691,0.006159313237693365,4.78665248015977,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02993750000001505,-3.434953088115112,-0.06869906176230223,1.8788191468259718,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8462556216931141,-0.0169251124338623,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647916666671737,1.6564009938803643,0.03312801987760727,4.78665248015977,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09884722222225939,5.8383446019886485,0.11676689203977297,2.047843452381567,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.8970384589947216,-0.037940769179894474,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011791666666667311,1.160469479329823,0.023209389586596463,-0.8826704365087337,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02674642857149312,15.90120062792996,0.3180240125585992,0.13742242063626176,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,gaussian,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0737596891534373,0.04147519378306874,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.5378846007919584,-0.050757692015839184,0.01612817460268623,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018202442002447583,-3.6247400462963366,-0.07249480092592675,1.0250097374850817,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.3302668650794338,-0.006605337301588687,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.806376600020183,-0.07612753200040367,-0.7188250000004928,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013247222222224408,6.5487927061366555,0.1309758541227331,1.2346434523812349,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.39186759259259674,-0.00783735185185197,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08580449735450912,11.430652286008616,0.22861304572017233,2.927821759259503,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08979861111113419,1.1406202711643374,0.02281240542328672,1.7990066468256236,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3867721560846178,0.007735443121692331,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17647916666671737,1.367703274497238,0.027354065489944734,4.78665248015977,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04645059523813888,4.624229248604529,0.09248458497209056,1.0272342261912222,,,,,,,,,,,,,,,,
ehmi,composite,ei,extra_trees,bias,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5648860729548133,0.011297721459096244,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4059609370650588,0.06811921874130117,0.8458593253971007,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5435665343916973,-0.010871330687833941,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0218666005291936,0.02043733201058387,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.206762458229399,0.08413524916458798,1.7976169973551142,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.621171775591133,0.2724234355118227,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0989244047620375,0.02197848809524075,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.026525661376478,0.18053051322752955,0.7483853174606474,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.563778472222648,0.13127556944445296,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.591876465751795,0.09183752931503592,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05642222222223747,23.974136847327987,0.47948273694655974,2.250232142857856,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.334717689965213,0.3266943537993042,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,gaussian,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.26339425473444,0.12526788509468878,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.005188415201518,0.1001037683040304,3.381657341270785,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.857182726070576,0.11714365452141151,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4874502645504144,0.009749005291008306,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.320635079967015,0.26641270159934033,1.4299634920637758,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.55863991402176,0.21117279828043523,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,0.5,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7337141534393368,0.014674283068786736,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09611250000002602,2.317007804233615,0.04634015608467232,4.597439980159878,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.806937097162603,0.13613874194325204,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,1.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9287030423282623,0.058574060846565246,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028576388888895465,19.270905158731,0.38541810317462,2.059339583333838,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.655099197647719,0.21310198395295438,0.0,,,,,,,,,,,,,,,,
ehmi,composite,pi,extra_trees,bias,5.0,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.434320601852093,0.06868641203704184,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.172009147334485,-0.10344018294668972,0.06231593915352551,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,20,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3620563221500355,-0.027241126443000724,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.05,40,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6836603174603368,0.013673206349206712,0.0,,,,,,,,,,,,,,,,
ehmi,composite,ucb,extra_trees,gaussian,0.5,10,9,"verticalPosition,verticalWidth,horizontalWidth,r,g,b,a,blinkFrequency,volume",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07042453703706197,4.002173445767774,0.08004346891535546,4.038524801588185,,,,,,,,,,,,,,,,
